name,officialWebsite,latitude,longitude
Högbyn,,59.963885793376186,15.720809364318825
Källviksbacken,http://www.kallviksbacken.se,60.570864013700024,15.627747440338112
Orsa Grönklitt,https://www.orsagronklitt.se,61.21322835731694,14.54140987396238
Golsfjellet,,60.82680230898751,8.98730602264402
Storefjell Resort,http://storefjell.no,60.810125409692986,8.971041107177712
Alpine Snowsports Aldershot,https://activenation.org.uk/outdoor_venue/alpine-snowsports-aldershot/,51.256385753832404,-0.7490054130554427
Guildford Ski Slope,https://guildfordskislope.co.uk/,51.25611717313874,-0.5808416366577376
Bracknell,https://www.jnlbracknell.co.uk/,51.41466860105948,-0.7867709159851302
Mendip Snowsport Centre,https://mendipsnowsport.co.uk/,51.3303166332656,-2.8135338783264388
Almåsa,http://www.almasafritid.se,63.50435242909001,14.046435022354103
Skulebacken (Höga Kusten Liften),https://skulebacken.se,63.072069576690176,18.33246555328367
Solbergsbacken,http://solbergsbacken.se/,63.79384261252677,17.6270231246948
Bubergsgården,http://bubergsgarden.nu/,64.22482310698234,19.65129699707029
Kungsbygget,https://kungsbygget.com/om-oss,56.36900864980249,13.167904281616188
Aichelberglifte Karlstift,,48.5961,14.751300000000015
Vrådal Panorama,http://alpin.no/,59.30906216738479,8.444705867767311
Harmannschlag,,48.65303,14.786427000000003
Nalovardo,http://nalovardo.se/,65.65095252219606,17.49924268722532
Tjamstan,http://visitmala.se/tjamstanbackarna/,65.18135708334749,18.749602699279762
Fidjeland,https://www.fidjeland.com,58.9590575096494,6.944052839279152
Desná - Parlament,,50.75729962624275,15.31642880439756
Panoramalifte Hopfen,http://www.panoramalifte.de/index.htm,47.564687029979474,9.976032638549782
Skilifte Sinswang,https://www.skilifte-sinswang.de/,47.566221752116896,10.008433723449684
Hundle- Thalkirchdorf,http://huendle.eu/,47.55113319234471,10.051864051818825
Simmerberg,http://www.skilift-simmerberg.de/web/index.php/Willkommen_bei_den_Oberbergliften_Simmerberg,47.581363863237364,9.939468765258766
Hochgratbahn,https://hochgrat.de/winter/winter-auf-dem-hochgrat,47.50981291449292,10.058344268798805
Thaler Hohe,https://www.thaler-hoehe.de/,47.58721107820769,10.11018600463865
Oberwilhams,http://www.skilift-wilhams.de/,47.61308150478297,10.11563625335691
Stinesser,https://www.stinesser-lifte.de/,47.45717374512889,10.268629455566384
Spieserlifte,https://www.spieserlifte.de/,47.536185153422885,10.411923789978005
Sonnenhanglifte,http://www.sonnenhanglifte.de/,47.53776416893708,10.431664848327614
Schwarzenlifte Eschach,http://www.schwaerzenlifte.de/start.html,47.708869906752156,10.197389984130837
Fjellhaugen,http://www.fjellhaugen.no/,59.851273591171854,6.065125131607033
Raulandsfjell,,59.72220613651441,8.001476192474342
Rauland,https://visitrauland.com/rauland-skisenter/,59.72385055479014,8.130758666992165
Vierli,,59.74320966297344,8.177193069457985
Hartman,https://www.skihartman.cz/,50.377687032952444,16.31216135025022
Iberg,http://www.iberg.de/index.php/home.html,47.63784030556794,10.041864776611305
Luggi Leitner,http://www.skilift-scheidegg.de/,47.570999372761,9.821880722045876
Gohrersberg,https://www.gohrersberg.de/,47.7199577444937,10.116623306274391
Wengen,https://www.skilift-wengen.de/,47.6766902767345,10.150183105468727
Buchenberg,https://www.buchenbergbahn.de/winter.html,47.61458587864805,10.805672073364235
Rainbow Ridge,,45.0397943825551,-79.34066534042358
Tally Ho Winter Park,,45.36358929673394,-79.08141374588013
Göllerlifte,,47.81290864785217,15.458043292164804
Top of the World Ski Hill,,45.394494754764956,-78.99801850318909
Britannia,,45.29181089672842,-79.07690763473511
Achensee,https://www.achensee.com,47.42878972633925,11.73796874201662
Sysendalen,https://www.sysendalen.no,60.412912056115694,7.336814069747902
Breimsbygda,https://www.breimsbygdaskisenter.no,61.76557887899766,6.50465335845945
Schneesport-Saigs,https://www.schneesport-saig.com/,47.88806432300538,8.172815704345794
Hornindal,https://www.hornindalski.no,62.00845129227465,6.560786628723122
Albstadt-Tailfingen,https://www.wsv-tailfingen.de,48.25377322449043,9.031165504455657
Präbichl/Vordernberg,,47.51692,14.96195119999993
Sollifjellet,https://sollifjellet.no,68.8023320199527,16.404697561264015
Glomfjord Alpinsenter,https://glomfjord-alpinsenter.webnode.com/,66.82039128811954,13.959306144714333
Fulufjellet,,61.39101954476457,12.745853328704811
Etzelwang,https://www.brennberglift.de/,49.5216738222104,11.580980682373138
Sulitjelma Fjellandsby,https://sulitjelma-fjellandsby.no/,67.09075118092626,16.066921615600563
Rauma,https://raumaskisenter.com,62.59688890976027,7.646459007263161
Påminne,https://paminne.com/,60.09725038861253,23.60386457443235
Solvalla Swinghill,http://swinghill.fi/talvi/,60.299272021691394,24.551596307754494
Serena,https://www.serena.fi/,60.3250807298443,24.738385343551613
Ukkohalla,https://ukkohalla.fi/,64.7413503018185,28.246982955932594
Tahko,https://www.tahkonrinteet.fi/,63.28875595358266,28.03008880615232
Suomu,http://www.suomutunturi.fi/,66.55893783685407,28.02339401245115
Pallas,https://www.laplandhotels.com/FI/rinteet/rinteet/hiihtokeskus-pallas.html,68.04667308372201,24.05865993499765
Paljakka,,64.67835629965117,27.945631408691384
Pikku-Syote,https://pikkusyote.fi/,65.63429735091027,27.69577827453611
Saariselka,https://skisaariselka.com/,68.42458796290612,27.449530029296852
Maarianrinteet,,62.8529941006159,28.920818233489967
Ounasvaara,https://ounasvaara.fi/,66.50729277136567,25.78741874694822
Olos,https://www.laplandhotels.com/FI/rinteet/rinteet/hiihtokeskus-olos.html,67.93167352951072,23.81614532470701
Ukko-Koli,https://koliski.fi/laskettele,63.09936300855792,29.818972015380837
Sappee,https://www.sappee.fi/fi,61.387906196290515,24.50845565795896
Ritavalkea,https://ritavalkea.com/en/,66.80330741626348,24.11599483489988
Taivalvaara,http://www.taivalvaara.fi/talvi/kotisivu.html,65.56561699994437,28.19943275451658
Uuperinrinteet,https://www.uuperinrinteet.fi/,60.624936750026066,27.064214611053444
Purnu,http://www.purnu.com/,61.7318940046497,25.876468086242767
Ruunarinteet,http://www.ruunarinteet.fi/,61.838352880022,28.847797775268532
Aavasaksa,https://aavasaksa.fi/winter/downhill-skiing/aavasaksan-laskettelurinteet/?lang=en,66.39000260184382,23.746107482910134
Sveitsin Hiihtokeskus,http://www.sveitsinhiihtokeskus.fi/,60.65287514478489,24.81963481903074
Simpsio,https://www.simpsio.com/,62.95750838902308,22.939642333984352
Kallin,https://www.visitmeri-lappi.fi/fi/kalli/kallin-hiihtokeskus/,65.82066147168729,24.527209663391204
Mielakka,https://mielakka.com/,60.86159281974172,26.736319923400856
Peuramaa,http://www.peuramaa.fi/,60.1024060737606,24.464724922180153
Kaustinen,http://www.kaustisenhiihtokeskus.fi/,63.53767540987407,23.701389694213844
Sotkanrinteet,https://www.sotkanrinteet.fi/,62.41353350393208,22.220767402648903
Parra Snowpark,https://parra.fi/,62.435207669268465,21.816419029235817
Ruokolahden Freeski,http://www.freeski.fi/,61.29246499727051,28.792994880676247
Salomonkallio,http://www.salomonkallio.fi/home.php?pid=etusivu.php,61.410524854825525,22.060650253295876
Granibacken,https://grifkalpine.fi/granibacken,60.22163821634192,24.70296945571897
Riihivuori,https://riihivuori.fi/,62.10812133105008,25.6880697250366
Misina- Pecs,http://www.pecsisipalya.hu/,46.104649720539896,18.22180833816526
Skeikampen,https://skeikampen.no/,61.33846210032806,10.086410903930641
Solheisen,https://www.hemsedal.com/no/Aktiviteter/Vinteraktiviteter/Solheisen-Skisenter/,60.92153001414245,8.437302970886208
Tyin-Filefjell,http://www.tyinfilefjell.no/,61.1888744636976,8.22002258300779
Tusten,https://www.tusten.no/,62.76490357066056,7.27069225311277
Sogndal,https://www.sogndalskisenter.no/,61.29023861633652,6.984661483764626
Orsta,http://www.orstaskisenter.no/,62.15085305765454,6.287630462646462
Volda,https://www.voldaskisenter.no/,62.15442133771931,6.151374244689919
Sogn Skisenter,http://www.sognskisenter.no/,61.335724350880206,7.216919326782204
Lemonsjo Alpinsenter,,61.75509598121702,9.070304298400856
Galdhopiggen Sommerskisenter,https://gpss.no/,61.66511634723312,8.363059425353981
Valdres,https://www.valdresalpin.com/,60.93554294191323,9.417360687255837
Orskogfjell,http://orskogfjellet.no/,62.53859389987373,6.963632965087868
Arena Overoye,https://www.arenaoveroye.no/,62.40900199729542,7.215116882324196
Vaset,https://www.vasetskiheiser.no/,60.9861216313235,8.967650794982887
Vestvatn,https://vestvatn.no/,67.07420681974908,14.974296951293923
Hummelfjell,https://rorosfjellby.no/,62.482772148730675,11.23576965332029
Rena,https://www.renaalpin.no/,61.17201418488082,11.294134521484352
Skaidi,https://www.skaidialpin.no/,70.44839391993789,24.39610328674314
Uvdal Skisenter,https://uvdal.no/uvdalskisenter/en/,60.32782140805328,8.502577209472634
Spatind,http://www.spatindskisenter.no/,61.129378523943,9.874494934082009
Knaben,https://knaben.no/alpint/,58.666363835598034,7.036159896850563
Skillevollen,https://skillevollen.no/,66.3377655041232,14.092515373229958
Mosvatn Skipark,,59.81084594743348,8.293965721130348
Eikerapen,http://www.eikerapen.info/,58.538903188468964,7.355793380737282
Skarslia,http://skarslia.no/,60.68270159938729,8.28594055175779
Zhar Berkut,https://zaharberkut.ua/,48.78975016767744,23.471449279785134
Plav'ye,,48.90273148560235,23.29253520965574
Praxmar - Lüsens (Sellraintal),https://www.praxmar.at/,47.13923174532387,11.139221502685587
Velykyj,https://velykiy.in.ua/,48.11754933924536,23.895624542236305
Pohar,https://www.facebook.com/gorapogar.slavske/,48.85136301483404,23.462136650085426
Kaimowka,http://kaimowka.pl/,49.704919703668764,19.011686706542946
Magura Skipark,https://www.skiparkmagura.eu/,49.55088911793018,21.241396331787087
"Ravna planina, Pale",https://www.ski-rp.com/,43.7906636,18.5864419
Kelowna Mountain,http://www.kelownamountain.com/,49.7812657,-119.48856610000001
Ramsau am Dachstein,https://www.skiregion-ramsau.at,47.42149996946943,13.65276184082029
Afus,http://shahreafous.ir/,33.00234945942482,50.06818003529361
Fageralm,https://www.reiteralm.at/en/winter/fageralm,47.3545573429692,13.530195617675759
Grebenzen,https://www.grebenzen.at/,47.065009977733375,14.320867919921852
Gora Czterech Wiatrow,http://g4w.pl/,53.857048080203064,21.326626205444313
Partecznik,http://partecznik.pl/,49.65432487422378,18.871096038818337
Ryterski Raj,https://www.ryterski.pl/,49.48569470256992,20.65201845169065
Wildhaus,https://www.wildhaus.ch/winter.html,47.2033339,9.350492000000031
Kanggye Ski Resort,,40.985039586911086,126.60012192977103
Grafenherberg-Sudelfeld (Rankenlift),https://skizentrum-grafenherberg-sudelfeld.de/,47.67544209236397,12.052296194964583
Stables / Nauders,,46.88422652538494,10.506232446032755
Beaver Meadows,https://beavermeadows.com/,40.841249106132196,-105.6535005569458
Alpl,,47.50286999999999,15.639490000000023
Snow Mountain Ranch,https://snowmountainranch.org/,39.99201586614472,-105.92897415161133
Mountain Green,,41.16500000000001,-111.72841670000003
Hittenharju,http://www.harjavallanjymy.fi/hiittenharjun-hiihtokeskus/,61.29640200649406,22.14742507934568
Ruskotunturi,https://www.ruskotunturi.fi/,65.0646609969812,25.53747978210447
Ski Tornimaki,http://www.skitornimaki.fi/en/,61.666664326637495,27.33825054168699
Varkaus,http://varkausskicenter.fi/,62.33446183350585,27.847784423828102
Hervanta,http://www.tampereenrinteet.fi/,61.4615158838688,23.85082092285154
Korkeakangas,http://www.valkeakoski.fi/portal/english/sports/korkeakangas_skiing_centre/,61.25202539957341,24.08606138229368
Louekeskus,http://www.louekeskus.fi/,63.914015035792964,24.328812026977516
Paaskyvuori,http://www.paaskyvuori.fi/index_eng.html,62.43357917586795,28.57168045043943
Ojberget,https://www.vaasa.fi/asu-ja-ela/vapaa-aika/liikunta-ja-ulkoilu/ulkoliikuntapaikat/ojbergetin-talviurheilukeskus/,63.03696817038778,21.569698715209938
Ruosniemi,http://www.ruosniemi.fi/fi/etusivu.html,61.507899569055105,21.872938537597634
Aanemaki,https://www.aanekoskenurheilijat.fi/_aanemaki/,62.609142312002,25.747636222839333
Kocianka,http://lkkocianka.cz,49.4645656,18.3431625
Maloja - Aela,https://www.bregaglia.ch/de/alpinski,46.3991342,9.699457499999998
Heinzenberg (Sarn),https://viamala.graubuenden.ch/de/aktivitaeten-erlebnisse/skilifte-und-sesselbahn-sarn-heinzenberg,46.722345904703495,9.404191312133792
Vall Fosca,https://liftblog.com/2015/07/01/a-lost-ski-area-with-a-3s-gondola/#more-826,42.444886836496174,0.9643113220459032
Orlovka,http://www.orlovka.kg/,42.71918187658761,75.58132019042971
Kok Zhailau,https://www.facebook.com/Kok-Zhailau-Ski-Resort-689598011052967/,43.14278856700483,77.00383510589602
Yedikuyular,https://yedikuyular.org/,37.6448926659378,37.04007949829104
Snowland Ski Park,,39.844234160607975,32.86184158325198
Silverwood,,45.96290453806205,-66.80891275405885
Bear Notch Ski Touring Center,https://www.bearnotchskitouring.com/,44.073152,-71.302666
Normafa,,47.5023733,18.9682075
Cudworth Ski Hill,http://www.townofcudworth.com/busFac.htm,52.485145415602226,-105.73817253112793
Skilift Obermutten,http://www.mutten.ch/aktivitaeten-ferien/winter/skifahren/,46.6724273,9.484024999999999
Skilift Tenna (Safiental),https://solar-skilift.ch,46.751363,9.342129
Pioneer,,38.8205313541814,-106.85968780308032
Bluebird Backcountry,https://bluebirdbackcountry.com/,40.30751265106794,-106.50689363479614
Schloss Elmau,https://www.schloss-elmau.de/,47.46364735366643,11.184939000000002
Hiawatha Hills,,44.27664433910184,-91.87538299560546
Wasatch Peaks Ranch,https://www.mirrranchgroup.com/ranches/wasatch-peaks-ranch/,,
Magic Mountain,,,
Climax,,39.3686167599872,-106.19159889247386
Redstone,,39.17393622479254,-107.24174594892249
Homewood Park,http://www.coloradoskihistory.com/lost/homewood.html,,
Duck Lake,,,
Plateau De Mount,,40.0726517,-79.228588
Bowes Ski Hill,http://www.coloradoskihistory.com/lost/boweshill.html,40.50173691695378,-106.82402837299378
Marble Ski Area,http://www.coloradoskihistory.com/lost/marble.html,39.086415812991056,-107.18362140694808
Hardwood Ski and Bike,https://www.hardwoodskiandbike.ca/,44.51780685021113,-79.59109783172607
Snowland,,39.66260077734362,-111.32961986022333
Grizzly Ridge,,40.751507506618054,-109.48745404722445
Mesa Creek,,39.06535455501655,-108.10644721932478
Forest Lakes,,,
Cedaredge/Rimrock,,,
Cowboy Hill,http://www.coloradoskihistory.com/lost/cowboyhill.html,,
Ski Creede,http://www.coloradoskihistory.com/lost/creede.html,,
Cerro Summit,http://www.coloradoskihistory.com/lost/cerrosummit.html,,
Apex,http://www.coloradoskihistory.com/lost/apex.html,,
Cameron Pass,http://www.coloradoskihistory.com/lost/cameronpass.html,,
Cardinal Hill,http://www.coloradoskihistory.com/lost/cardinal.html,39.9689166870594,-105.53800304178479
Chautauqua Mesa,http://www.coloradoskihistory.com/lost/chautauqua.html,,
Cuchara Basin,http://www.coloradoskihistory.com/lost/cucharabasin.html,,
Glen Cove,http://www.coloradoskihistory.com/lost/glenclove.html,,
Glenwood Park,http://www.coloradoskihistory.com/lost/glenwoodpark.html,,
Red Mountain,http://www.coloradoskihistory.com/lost/redmountain.html,,
Steamboat Lake,http://www.coloradoskihistory.com/lost/steamboatlake.html,,
Capitol Hill,http://www.coloradoskihistory.com/lost/capitolhill.html,,
Cowboy Peak,http://www.coloradoskihistory.com/lost/cowboypeak.html,,
Airport Hill,http://www.coloradoskihistory.com/lost/yampahill.html,40.1499447461535,-106.91099009216875
Drowsy Water Ranch,http://www.coloradoskihistory.com/lost/drowsywaterranch.html,,
Frosty Basin,http://www.coloradoskihistory.com/lost/frostybasin.html,,
Snow King Valley,http://www.coloradoskihistory.com/lost/snowkingvalley.html,,
Ski Trail Mountain (King Ranch),http://www.coloradoskihistory.com/lost/skitrailmountain.html,,
Maggie's Hill,http://www.coloradoskihistory.com/lost/maggieshill.html,,
Dutch Henry Hill,http://www.coloradoskihistory.com/lost/dutchhenri.html,,
Sagebrush,http://www.coloradoskihistory.com/lost/sagebrush.html,,
Rees Ski Ranch,http://www.coloradoskihistory.com/lost/reesskiranch.html,,
Alpine Lakes,http://www.coloradoskihistory.com/lost/alpinelakes.html,39.00476384156649,-105.14214344244522
Holiday Hills,http://www.coloradoskihistory.com/lost/holidayhills.html,38.93289088164958,-105.0836491584778
Tenderfoot Mountain,http://tenderfoot,38.767197825967216,-105.148344039917
Rainbow Valley Ranch,http://www.coloradoskihistory.com/lost/rainbowvalley.html,,
Haugen’s Hill/Allenspark,http://www.coloradoskihistory.com/lost/haugenshill.html,,
Mount Lugo/Meyer Ranch,http://www.coloradoskihistory.com/lost/mountlugo.html,,
Porcupine Gulch,http://www.coloradoskihistory.com/lost/porcupinegulch.html,,
Grand Lake,http://www.coloradoskihistory.com/lost/grandlake.html,40.235565824512456,-105.80153472942108
Carter Park Hill,http://www.coloradoskihistory.com/lost/breckenridgeballpark.html,,
Montezuma Basin,http://www.coloradoskihistory.com/lost/montezuma.html,,
Hoosier Pass,http://www.coloradoskihistory.com/lost/hoosierpass.html,,
Bungalow Hill,http://www.coloradoskihistory.com/lost/bungalowhill.html,,
Tabernash,http://www.coloradoskihistory.com/lost/tabernash.html,,
Shintoku Cross Country,,43.075582757677466,142.84685405402828
Sawtooth Mountains Ski Area,,47.7678624003456,-90.34585866928097
Pine Valley Ski Area and Jump center,https://sites.google.com/view/cloquetmnskiclub//,46.704821440895486,-92.46254682540895
Rock Hill,,46.822557938325865,-92.08885073661806
Parc Francesca Cabrini,https://www.remontees-mecaniques.net/bdd/reportage-tkf2-de-la-cote-cabrini-poma-5058.html,45.58100100000001,-73.5625726
Turner Valley,https://www.okotokstoday.ca/local-sports/ski-hill-part-of-turner-valley-s-history-1526389,50.68861930855295,-114.31137430024415
Calgary Ski Club (Shaganappi),,51.04994880845179,-114.12969187332459
Little Mountain,https://www.deseret.com/2005/4/7/19983696/resorts-that-didn-t-quite-make-it#blue-mountain-ski-area-in-1980-just-a-few-years-before-the-monticello-resort-closed-due-to-a-run-of-dry-winters-all-that-remains-now-is-a-parking-lot-and-remnants-of-the-old-facility,40.77408772540115,-111.72206807484734
Happy Valley,,51.09904534693589,-114.25820543389891
Lester-Amity Park Ski and Jumping area,,46.855018764292666,-92.01428532600404
Dorset Hollow Ski Area,https://www.newenglandskihistory.com/cancelledskiareas/Vermont/dorsethollow.php,43.3092405,-73.0281598
Beartown,https://www.newenglandskihistory.com/Massachusetts/beartownmtn.php,42.271293075955505,-73.26925684127806
Arctic Valley Ski Bowl (Not Arctic Valley),http://www.alsap.org/ArcticValley/ArcticValley.htm,61.251222359201265,-149.5513894921875
Big Ojibway Mountain/Fond Du Lac Ojibway Bowl,http://www.skisprungschanzen.com/EN/Ski+Jumps/USA-United+States/MN-Minnesota/Duluth/2091-Fond+du+Lac/,46.666715,-92.2758483
Dieppe,https://stationsfantomes.wordpress.com/2017/03/12/dieppe/,,
Alex,https://stationsfantomes.wordpress.com/2016/09/23/alex/,45.87889423169605,6.231997216818856
Le Bouchet Mont Charvin,https://stationsfantomes.wordpress.com/2016/09/23/le-bouchet-mont-charvin/,,
Col des Aravis,https://stationsfantomes.wordpress.com/2020/03/01/col-des-aravis/,45.87224003899482,6.4650250768591775
Megève Véry,https://stationsfantomes.wordpress.com/2018/02/17/very/,45.82781097111236,6.595716512238142
La Baule,https://stationsfantomes.wordpress.com/2017/06/03/la-baule/,,
Arcachon,https://stationsfantomes.wordpress.com/2017/06/03/arcachon/,,
Ugine - Le Lierre,https://stationsfantomes.wordpress.com/2017/11/11/ugine-le-lierre/,45.77516839562561,6.450915947943941
Noeux-les-Mines - Loisinord,https://www.bethunebruay.fr/fr/loisinord,50.472013116367144,2.679299821647874
Lyon - La Sarra,https://stationsfantomes.wordpress.com/2017/06/02/lyon-la-sarra/,45.76513840068619,4.817028292955001
Amnéville-les-Thermes - Snowhall,http://www.snowhall-amneville.fr/,,
Janvry - Janvoriaz,https://janvry.fr/animations/janvoriaz/,,
Mont Castor (ste-agate),,46.0677702,-74.30621119999999
La Giettaz - Village,,45.8663,6.49527
Col de Légal (downhill),https://stationsfantomes.wordpress.com/2016/11/12/col-de-legal/,,
Station de Sport d'Hiver du Haut Folin,https://stationsfantomes.wordpress.com/2016/11/12/haut-folin/,46.99283352931581,4.019901752471925
Kazawa (鹿沢スキー場),http://old-skier.seesaa.net/article/127419629.html,36.44082376646322,138.41439488590092
Asama Kogen (浅間高原),http://old-skier.seesaa.net/article/258973164.html,36.438438954307344,138.53535067700804
Plouisy,,,
Jarrier – La Tuvière,,,
Saint Honoré 1500 - La Chaud,,44.97147267718281,5.821231369260077
Le Petit Bornand les Glières,,,
Kanozawa (鹿野沢スキー場),,36.78164446117373,138.9766264619705
Evergreen Basin,,39.53567260121325,-105.38931369781494
Mont Royal,,45.50040257951015,-73.59390877465209
Seaver Hill,https://www.newenglandskihistory.com/Vermont/pomfret.php,43.67231755280677,-72.44946962788087
Grill Hill,https://www.newenglandskihistory.com/Vermont/grillhill.php,43.72346672675943,-72.28797773794555
Kněžický,https://www.skiareal-vrchlabi.cz/cs/,50.6361254,15.6036882
Eagle Cap,,45.30826248797426,-117.22402453422546
Vallouise - Lac des Allards,,,
Alterbergarena Viechtach,http://www.viechtach.de/alterbergarena,49.0862461438321,12.890437314294449
Makovytsya,,48.497486924401144,23.496468925476098
Vodyaniki,http://vodyaniki.com/,49.13575014821223,30.78832235336306
Migovo,http://migovo.com.ua/winter/,48.13304691029808,25.349725151062035
Zwardoń - Myto,,49.51011796160099,18.968706989288314
Ski Areál Skalité-Serafínov,,49.50062186295828,18.967204952240014
Locust Lake Village,https://locustlakevillage.org/ski-slope/,41.143178230557474,-75.55879354476929
Zwardoń - Centrum,,49.50241950507608,18.978427314758324
Fox Trails,,42.19746307250839,-88.26244354248047
Szczyrk Mountain Resort,https://www.szczyrkowski.pl/,49.69577376958138,18.991151714324975
Appenzell (Skilift Sollen),https://www.skilift-sollegg.ch/,47.32519957274132,9.407597446441676
Ebnat-Kappel (Skilift  Tanzboden),https://www.skilift-tanzboden.ch/,47.25115840145275,9.110473060607935
Copple Crown,,43.538656020980895,-71.12520933151245
Alpe Cheggio,,46.08578922060169,8.11883893013003
Mogno,https://mognofreetime.ch/,46.42862505655575,8.661203050613429
Forcora,http://www.forcoraski.it/,46.07508013376723,8.77676334381106
Saint Nicolas La Chapelle,,45.813471715287676,6.507770097094996
Pian di Sole,https://www.piandisolesci.it/,45.984912023699124,8.600209617614771
Tirolina Hinterthiersee,,47.58298493876385,12.066353225708033
Schneeberglifte Thiersee,https://www.schneeberglifte.at/,47.583780984260684,12.092681789398219
Madarao Sympathique,,36.853963655813196,138.2976556761963
Tarscher Alm,,46.59308356004673,10.892940425872828
Dolomiti 多乐美地滑雪场,http://www.duolemeidi.com.cn/,40.836174,115.377195
Crater Lake Ski Bowl,,42.906846719394224,-122.14209163040772
Wintersport Arena Holzelfingen,https://www.wintersport-arena.com,48.42326608177556,9.291113322753896
Greenbush Ski Hill,,,
Winter park,https://wessingtonsprings.com/winterpark,44.07516069116196,-98.57383289884186
Enchanted Forest Cross Country Ski Area,https://enchantedforestxc.com/,36.698429579650956,-105.35545349121094
Topsfield Ski Club,http://www.nelsap.org/ma/topsfield.html,42.6181494,-70.9550521
La Forclaz VS,https://www.valdherens.ch/fr/espace-dent-blanche-secteur-la-forclaz-fp42184,46.086114453040814,7.520407677220648
American Ridge Skibowl,https://www.fs.usda.gov/recarea/okawen/recreation/recarea/?recid=58099,46.972353712078174,-121.1728302001953
The Rock Snowpark,https://www.rocksnowpark.com/,42.9199364,-88.01507409999999
Ski Big Bear,http://ski-bigbear.com/,41.5232598,-75.02506260000001
Chaux-des-Prés (Grandvaux),https://www.espacenordiquejurassien.com/annuaire/site_nordique_de_nanchez_-_prenovel_chaux_des_pres_les_piards~49b8b514c9c445994325cc4c12e.html,46.49725605095869,5.854404798828119
Saint-Laurent-en-Grandvaux,https://www.espacenordiquejurassien.com/annuaire/site_nordique_de_saint-laurent-en-grandvaux~cb9a7d7f39910fe0afb59a76088.html,46.577291465962055,5.965870121765149
La Vattay,https://www.paysdegex-montsjura.com/domaine-ski-vtt/domaine-nordique-la-vattay-valserine/,46.38913189999999,6.053299799999999
Saint-Paul-sur-Ubaye,https://www.haute-ubaye.com/activites-hiver/Espace-nordique-de-saint-paul.html,44.5168125,6.7575625
"Waakirchen (Häuserdörfl, Reichersbeuern, Sachsenkam, Piesenkam, Schaftlach, Gmund Am Tegernsee)",https://www.waakirchen.de/de/freizeit/sport-freizeit/langlaufloipen,47.77985888891478,11.666466967675774
Tegernseer Tal,https://www.tegernsee.com/langlaufen,47.67271133201624,11.757329354492203
Plaines d’Abraham,http://www.ccbn-nbc.gc.ca/fr/activites/sports-loisirs/ski-fond-raquette/,46.797180370621774,-71.2283992767334
Rivière Saint-Charles,https://societerivierestcharles.qc.ca/ski-de-fond/,46.82158887615707,-71.23554468154907
Les Sentiers La Balade de Lévis,https://www.lessentierslabalade.com/,46.74062526454261,-71.20119094848633
Duck Creek,,41.54239311161221,-90.52677512168884
Entracque,https://www.scifondoentracque.it/centrofondo-piste,44.23310475687933,7.398467236523456
Festonia,https://www.festiona.it/,44.30375003540098,7.321593697558595
Lost Valley,,42.43507379368418,-88.22683453559875
Ski Valley,,41.61534607161332,-86.82456493377687
Mühlebach - Erner Galen,http://ernergalen.ch,46.410023628519006,8.15852489471438
Vichères - Liddes,https://vicheres.ch/fr/,45.99210554234097,7.162116432189967
Simplon,,46.2508410181992,8.036049866676356
Mico Ski Resort,,40.74120936225567,-109.48373794555664
Apple Hill,,40.62743820116206,-75.605206489563
Kaltenbrunn / Klais,,47.48743500232519,11.1798457428833
Hauts-Geneveys - Tête de Ran,,47.046608558133634,6.868017578125025
Mica Creek,,52.008686895518466,-118.56459686508177
Nemadji Ski Hill Boy Scouts Camp,https://www.washburn1976.com/pages/grist/20johnson/scout.html,46.66460577187127,-92.06066608428955
Farr's Hill,https://www.randolphwinterfest.com/farrshill,43.932547872773775,-72.66484022140503
Great Dun Fell Ski Tow,,54.67042362329429,-2.474780780483188
Vermont Tech Sunset Hill,https://athletics.vtc.edu/intramurals/ropetow,43.937005865838564,-72.60955452919006
Bull Run Ski Area,,,
Chanticleer Inn,,,
Bridal Veil,https://bridalveilmountainresort.ca/,49.16321615374724,-121.78152183681641
Birch Haven (also called Suicide Hill),,,
Sand Mountain,https://www.steamboatpilot.com/explore-steamboat/lost-ski-resorts-of-routt-county/,40.76334870445347,-107.05756187438965
Meaden Peak Ski Area,https://www.steamboatpilot.com/explore-steamboat/lost-ski-resorts-of-routt-county/,40.76728164887668,-107.07710981369019
Finland Air base,,47.45606751325277,-91.23209953308107
Fairfax Peak,,38.68443777679766,-77.25285530090333
Pukkivuori,,62.23573603816135,23.763702774047875
Paavonrinteet,https://www.saarijarvi.fi/paavonrinteet,62.69068941365462,25.297969245910668
Paloisvuori,https://www.iisalmi.fi/Suomeksi/Palvelut/Liikunta-ja-vapaa-aika/Ulkoilualueet-ja--reitit/Paloisvuoren-ulkoilualue,63.561493306704946,27.243879699707055
Sunrise Hill,https://www.remontees-mecaniques.net/bdd/station-sunrise-hill-1255.html,42.00090902111908,-71.31317794464721
La Crosse Snow Bowl,,43.78689641038554,-91.18385195732117
View Ridge,,44.388914948980926,-88.68791699409485
Buffalo Head,https://www.facebook.com/MackenzieSkiHill/,58.137118011204535,-116.40425251796874
Quebrada Honda Ski & Snow,https://www.facebook.com/quebradaonda/,-38.439434404441606,-71.40630874633788
Caribou High School Hill,,46.861108029518284,-68.0354654788971
Arroyo Partido Parque de Nieve,http://www.arroyopartido.com.ar,-40.24187641822466,-71.37189064025878
Kiental,http://www.kiental-sesselbahn.ch,46.58554087544394,7.723567152023341
